entity_id,type,unit,2025-09-03T22:00:00.000Z,2025-09-03T23:00:00.000Z,2025-09-04T00:00:00.000Z,2025-09-04T01:00:00.000Z,2025-09-04T02:00:00.000Z,2025-09-04T03:00:00.000Z,2025-09-04T04:00:00.000Z,2025-09-04T05:00:00.000Z,2025-09-04T06:00:00.000Z,2025-09-04T07:00:00.000Z,2025-09-04T08:00:00.000Z,2025-09-04T09:00:00.000Z,2025-09-04T10:00:00.000Z,2025-09-04T11:00:00.000Z,2025-09-04T12:00:00.000Z,2025-09-04T13:00:00.000Z,2025-09-04T14:00:00.000Z,2025-09-04T15:00:00.000Z,2025-09-04T16:00:00.000Z,2025-09-04T17:00:00.000Z,2025-09-04T18:00:00.000Z,2025-09-04T19:00:00.000Z,2025-09-04T20:00:00.000Z,2025-09-04T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.20999999999912689,0.15999999999985448,0.17000000000189175,0.20999999999912689,0.680000000000291,0.6399999999994179,0.4000000000014552,0.059999999997671694,0.1500000000014552,0,0.040000000000873115,0,0.1499999999978172,0.06000000000130967,0,0.00999999999839929,0.3600000000005821,0.42000000000189175,0.5299999999988358,1.360000000000582,0.8099999999976717,0.5,0.4400000000023283,1.3299999999981083
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.0492660000008982,0.037535999998908665,0.03988199999912467,0.04926599999998871,0.15952800000104617,0.15014399999927264,0.09384000000045489,0.017189999998663552,0.042974999999387364,0,0.011459999999715365,0,0.042974999999387364,0.01719000000048254,0,0.002864999999474094,0.10314000000016676,0.1203300000015588,0.1518450000012308,0.38964000000032684,0.1900259999993068,0.1172999999998865,0.10322400000131893,0.3120180000005348
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.10999999999876309,2.4500000000007276,5.200000000000728,3.8799999999991996,2.4099999999998545,2.8000000000010914,5.199999999998909,7.670000000000073,6.9099999999998545,1.1200000000008004,0.1499999999996362,0,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.012539999999944484,0.2792999999996937,0.5927999999998974,0.4423199999996541,0.2747399999998379,0.3192000000003645,0.5928000000001248,0.8743800000011106,0.7877400000008947,0.12768000000028223,0.01710000000002765,0,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.1930000000029395,1.6309999999975844,2.239000000001397,1.6189999999987776,1.1350000000020373,1.4110000000000582,2.113999999997759,3.4720000000015716,3.577999999997701,1.3170000000027358,0.11299999999755528,0.0290000000022701,0,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,2,4,3,2,3,5,7,6,2,1,0,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3615309999999,1.840184000000022,1.5160100000000511,0.0010209999999233332,0.0010180000000445943,0.001017000000047119,0.001023999999915759,0.0010300000000142973,0.0010320000000092477,0.0010260000000243963
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,0,0,0.6300000000010186,0.4599999999991269,0,0,0.569999999999709,0.11000000000058208,0.8099999999994907,0.7100000000009459,1.5,1.0499999999992724,0.7900000000008731,0.7099999999991269,0.9600000000009459,0.11999999999898137,0.12000000000080036,0.10999999999876309,0.17000000000007276,0,0,1.1300000000010186
