entity_id,type,unit,2024-03-17T23:00:00.000Z,2024-03-18T00:00:00.000Z,2024-03-18T01:00:00.000Z,2024-03-18T02:00:00.000Z,2024-03-18T03:00:00.000Z,2024-03-18T04:00:00.000Z,2024-03-18T05:00:00.000Z,2024-03-18T06:00:00.000Z,2024-03-18T07:00:00.000Z,2024-03-18T08:00:00.000Z,2024-03-18T09:00:00.000Z,2024-03-18T10:00:00.000Z,2024-03-18T11:00:00.000Z,2024-03-18T12:00:00.000Z,2024-03-18T13:00:00.000Z,2024-03-18T14:00:00.000Z,2024-03-18T15:00:00.000Z,2024-03-18T16:00:00.000Z,2024-03-18T17:00:00.000Z,2024-03-18T18:00:00.000Z,2024-03-18T19:00:00.000Z,2024-03-18T20:00:00.000Z,2024-03-18T21:00:00.000Z,2024-03-18T22:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,1.0100000000002183,0.4500000000007276,1.2399999999997817,0.19000000000050932,1.4499999999989086,1.2300000000013824,1.0599999999994907,1.5499999999992724,1.4099999999998545,1.9800000000013824,0.31999999999970896,1.680000000000291,0.05999999999949068,0.030000000000654836,0.9099999999998545,0.7099999999991269,1.8500000000003638,0.819999999999709,2.399999999999636,1.6300000000010186,2.4499999999989086,2.8100000000013097,1.5399999999990541,0.19000000000050932
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.37521499999866137,0.16717499999958818,0.46065999999837004,0.07058499999857304,0.5386749999975109,0.4569449999999051,0.3937899999982619,0.6948650000003909,0.632103000000825,0.8876340000006167,0.14345600000024206,0.7531440000016119,0.026898000000528555,0.013449000000036904,0.40795300000081625,0.3182929999998123,0.8293550000007599,0.3676060000002508,1.0759200000006786,0.7307290000007924,0.9101749999981621,1.043914999997014,0.5721099999987018,0.07058499999857304
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0,0,0.08999999999991815,0.17000000000007276,1.6900000000000546,2.4200000000000728,0.7400000000002365,0.32999999999992724,0.42000000000007276,0.009999999999990905,0,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0,0,0.01439999999996644,0.02719999999996503,0.2703999999996256,0.3871999999997229,0.1183999999997809,0.05279999999993379,0.0671999999998718,0.001599999999996271,0,0,0,0,0,0
sensor.sn_3012091531_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.0009999999999763531,0.02500000000009095,0.02299999999991087,0.1369999999999436,0.11799999999993815,0.5310000000001764,0.7359999999998763,0.26099999999996726,0.18800000000010186,0.3240000000000691,0.10399999999981446,0.0009999999999763531,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,,,,0,0.08700000000021646,0.17599999999993088,0.17799999999988358,0.5450000000000728,0.5039999999999054,1.9830000000001746,2.8279999999999745,1.02599999999984,0.7180000000000746,1.04099999999994,0.2720000000001619,0.03499999999985448,0,0,0,0,0
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37000000000000455,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0.8499999999994543,0.2899999999999636,1.1199999999998909,0,1.2800000000006548,1.050000000000182,0.8499999999994543,1.0100000000002183,0.1000000000003638,1.0999999999994543,0,1.0900000000001455,0.4099999999998545,0.7300000000004729,0.7299999999995634,0.4499999999998181,1.7899999999999636,0.5200000000004366,1.019999999999527,0.13000000000010914,1.3100000000004002,1.319999999999709,1.0900000000001455,0
