entity_id,type,unit,2024-07-07T22:00:00.000Z,2024-07-07T23:00:00.000Z,2024-07-08T00:00:00.000Z,2024-07-08T01:00:00.000Z,2024-07-08T02:00:00.000Z,2024-07-08T03:00:00.000Z,2024-07-08T04:00:00.000Z,2024-07-08T05:00:00.000Z,2024-07-08T06:00:00.000Z,2024-07-08T07:00:00.000Z,2024-07-08T08:00:00.000Z,2024-07-08T09:00:00.000Z,2024-07-08T10:00:00.000Z,2024-07-08T11:00:00.000Z,2024-07-08T12:00:00.000Z,2024-07-08T13:00:00.000Z,2024-07-08T14:00:00.000Z,2024-07-08T15:00:00.000Z,2024-07-08T16:00:00.000Z,2024-07-08T17:00:00.000Z,2024-07-08T18:00:00.000Z,2024-07-08T19:00:00.000Z,2024-07-08T20:00:00.000Z,2024-07-08T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,1.819999999999709,0.17000000000007276,0.2000000000007276,0.1499999999996362,0.15999999999985448,1.2600000000002183,0.7099999999991269,0.010000000000218279,0,0,0,0,0,0.15999999999985448,0.19000000000050932,0.4400000000005093,0.1499999999996362,0,0.010000000000218279,0.819999999999709,0.46999999999934516,0.7000000000007276,0.2600000000002183,0.22999999999956344
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.6761300000002848,0.0631550000016432,0.07430000000113068,0.05572500000107539,0.059440000001359294,0.46809000000075685,0.2637650000001486,0.004483000000163884,0,0,0,0,0,0.0717280000003484,0.0851770000003853,0.19725200000038967,0.06724499999972977,0,0.004483000000163884,0.36760599999979604,0.174605000000156,0.2600500000003194,0.09659000000101514,0.08544500000016342
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0.09999999999990905,2.050000000000182,4.149999999999636,4.970000000000255,6.400000000000091,6.119999999999891,7.599999999999909,4.480000000000018,1.050000000000182,0.599999999999909,0.7399999999997817,2.9900000000002365,0.9899999999997817,0.4600000000000364,0.21000000000003638,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0.01599999999996271,0.32799999999974716,0.6639999999997599,0.7952000000001362,1.024000000000342,0.9792000000004464,1.2160000000002356,0.7168000000001484,0.16799999999989268,0.09599999999988995,0.11839999999983775,0.4783999999998514,0.15839999999980137,0.07359999999994216,0.033599999999978536,0,0,0
sensor.sn_3012091531_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0.05099999999993088,0.13700000000017099,0.3939999999997781,0.7010000000000218,1.0320000000001528,1.3089999999997417,1.5070000000000618,1.6280000000001564,1.6869999999998981,1.6790000000000873,1.5499999999997272,1.3020000000001346,0.8450000000002547,0.8279999999999745,0.34999999999990905,0.007000000000061846,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,,,0.0029999999997016857,0.3459999999995489,2.0600000000004,4.050000000000182,5.082999999999629,6.139000000000124,6.761999999999716,6.972000000000662,6.780999999999949,6.298999999999978,5.511999999999716,4.30199999999968,2.3710000000000946,0.875,0.29899999999997817,0.16499999999996362,0.02400000000034197,0,0
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230000000000018,5.289999999999964,5.099999999999909,4.170000000000073,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0.930000000000291,0,0,0,0,1.1599999999998545,0.8400000000001455,0,0.18000000000029104,0.18999999999959982,0.18000000000029104,1.2600000000002183,0.17999999999938154,0.3400000000001455,0.18000000000029104,0.3499999999994543,0.18000000000029104,0.1999999999998181,0.3500000000003638,0.9700000000002547,0.4099999999998545,0.3999999999996362,0,0
