entity_id,type,unit,2025-09-06T22:00:00.000Z,2025-09-06T23:00:00.000Z,2025-09-07T00:00:00.000Z,2025-09-07T01:00:00.000Z,2025-09-07T02:00:00.000Z,2025-09-07T03:00:00.000Z,2025-09-07T04:00:00.000Z,2025-09-07T05:00:00.000Z,2025-09-07T06:00:00.000Z,2025-09-07T07:00:00.000Z,2025-09-07T08:00:00.000Z,2025-09-07T09:00:00.000Z,2025-09-07T10:00:00.000Z,2025-09-07T11:00:00.000Z,2025-09-07T12:00:00.000Z,2025-09-07T13:00:00.000Z,2025-09-07T14:00:00.000Z,2025-09-07T15:00:00.000Z,2025-09-07T16:00:00.000Z,2025-09-07T17:00:00.000Z,2025-09-07T18:00:00.000Z,2025-09-07T19:00:00.000Z,2025-09-07T20:00:00.000Z,2025-09-07T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.2000000000007276,0.18999999999869033,1.3800000000010186,0.16999999999825377,0.18000000000029104,0.1900000000023283,0.16999999999825377,0.020000000000436557,0.020000000000436557,0,0,0,0,0,0,0,0,0.13999999999941792,0,0.18000000000029104,0.4599999999991269,0.25,0.17000000000189175,0.16999999999825377
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.04692000000159169,0.044574000000466185,0.32374799999979587,0.03988199999912467,0.04222799999934068,0.04457400000137568,0.03988199999912467,0.0046919999995225226,0.004692000000432017,0,0,0,0,0,0,0,0,0.03284399999938614,0,0.04222800000115967,0.10791599999993196,0.058650000003581226,0.03988200000003417,0.03988199999912467
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.5600000000013097,1.4699999999993452,6.460000000000946,8.170000000000073,11.30999999999949,12.219999999999345,11.479999999999563,12.790000000000873,9.6299999999992,4.3700000000008,2.5599999999994907,1.930000000000291,0.4400000000005093,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.0638400000002548,0.1675799999998162,0.736440000000357,0.9313800000008996,1.2893400000002657,1.3930799999995997,1.3087199999999939,1.4580600000006143,1.0978200000001834,0.49818000000050233,0.29184000000054766,0.22002000000088628,0.05016000000000531,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.30900000000110595,1.4759999999987485,3.812999999998283,4.655000000002474,5.389999999999418,5.897000000000844,5.444999999999709,5.43999999999869,4.595000000001164,2.4539999999979045,1.1710000000020955,0.7710000000006403,0.18699999999807915,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,3,5,7,9,9,10,7,3,3,2,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010209999999233332,0.001017000000047119,0.0010260000000243963,0.0010309999998980857,0.0010320000000092477,0.0010310000000117725,0.001029000000016822,0.0010260000000243963,0.0010270000000218715,0.0010259999999107094,0.001029000000016822,0.0010350000000016735,1.3678650000000516,1.8186640000000125,1.844742999999994,0.8965979999999263,0.0010510000000749642,0.001067000000034568,0.001019999999925858,0.0010150000000521686,0.0010229999999182837,0.001029000000016822,0.001025000000026921,0.001025000000026921
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,1.25,0,0,0,0,0,1.2299999999995634,0.1000000000003638,0.8299999999999272,0.8099999999994907,0.7099999999991269,0.930000000000291,0.8700000000008004,0.8500000000003638,0.7099999999991269,0.9899999999997817,0.13000000000101863,0.1499999999996362,0.12999999999919964,0,0,0
