entity_id,type,unit,2025-09-19T22:00:00.000Z,2025-09-19T23:00:00.000Z,2025-09-20T00:00:00.000Z,2025-09-20T01:00:00.000Z,2025-09-20T02:00:00.000Z,2025-09-20T03:00:00.000Z,2025-09-20T04:00:00.000Z,2025-09-20T05:00:00.000Z,2025-09-20T06:00:00.000Z,2025-09-20T07:00:00.000Z,2025-09-20T08:00:00.000Z,2025-09-20T09:00:00.000Z,2025-09-20T10:00:00.000Z,2025-09-20T11:00:00.000Z,2025-09-20T12:00:00.000Z,2025-09-20T13:00:00.000Z,2025-09-20T14:00:00.000Z,2025-09-20T15:00:00.000Z,2025-09-20T16:00:00.000Z,2025-09-20T17:00:00.000Z,2025-09-20T18:00:00.000Z,2025-09-20T19:00:00.000Z,2025-09-20T20:00:00.000Z,2025-09-20T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.3500000000021828,0.43000000000029104,0.1499999999978172,0.1500000000014552,0.22999999999956344,0.2900000000008731,1.7299999999995634,0.08000000000174623,0.33999999999650754,0,0,0,0,0,0,0.010000000002037268,1.1199999999989814,0.1500000000014552,0,0.4399999999986903,0.2999999999992724,0.2900000000008731,0.4000000000014552,0.18000000000029104
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.08211000000210333,0.10087799999928393,0.03518999999778316,0.035189999998692656,0.053958000002239714,0.06803399999989779,0.4058580000000802,0.02291999999943073,0.0974099999984901,0,0,0,0,0,0,0.0023460000002160086,0.2627519999996366,0.035190000000511645,0,0.10322399999859044,0.07038000000102329,0.06803400000262627,0.09384000000227388,0.04222799999934068
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.09000000000014552,1.2899999999990541,5.100000000000364,7.600000000000364,9.799999999999272,10.9900000000016,8.669999999998254,7.900000000001455,4.649999999999636,0.11999999999898137,0.570000000001528,0.25,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.01026000000001659,0.1470600000000104,0.5813999999979842,0.8663999999992029,1.1171999999999116,1.2528599999996004,0.988379999999097,0.9005999999990308,0.5300999999988107,0.01367999999888525,0.06498000000033244,0.0284999999998945,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.09500000000116415,1.4479999999966822,3.872000000003027,4.894999999996799,5.496000000002823,5.661000000000058,5.445999999999913,4.818999999999505,3.5239999999976135,0.9910000000018044,0.33000000000174623,0.17299999999886495,0.018000000000029104,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,2,3,6,7,9,7,4,1,1,0,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010379999999940992,0.0010419999999840002,0.0010459999999739011,0.0010429999999814754,0.001033000000006723,0.0010389999999915744,0.001033000000006723,0.0010270000000218715,0.0011409999999614229,0.0010429999999814754,0.0010480000000825385,0.0010529999999562278,0.0010939999999663996,0.14992800000004536,1.8318209999999908,1.8110120000000052,1.8287020000000211,0.09064699999998993,0.0010680000000320433,0.0010189999999283827,0.0010200000000395448,0.0010220000000344953,0.0010209999999233332,0.0010260000000243963
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,0,0,0,0,1.3999999999996362,0,0.8299999999999272,0.12000000000080036,0.7199999999993452,1.1999999999989086,1.8800000000010186,5.049999999999272,1.7100000000009459,0.6900000000005093,1,0.6499999999996362,0.039999999999054126,0.21000000000094587,0.26999999999861757,0.1000000000003638,0.010000000000218279,0
