entity_id,type,unit,2025-09-27T22:00:00.000Z,2025-09-27T23:00:00.000Z,2025-09-28T00:00:00.000Z,2025-09-28T01:00:00.000Z,2025-09-28T02:00:00.000Z,2025-09-28T03:00:00.000Z,2025-09-28T04:00:00.000Z,2025-09-28T05:00:00.000Z,2025-09-28T06:00:00.000Z,2025-09-28T07:00:00.000Z,2025-09-28T08:00:00.000Z,2025-09-28T09:00:00.000Z,2025-09-28T10:00:00.000Z,2025-09-28T11:00:00.000Z,2025-09-28T12:00:00.000Z,2025-09-28T13:00:00.000Z,2025-09-28T14:00:00.000Z,2025-09-28T15:00:00.000Z,2025-09-28T16:00:00.000Z,2025-09-28T17:00:00.000Z,2025-09-28T18:00:00.000Z,2025-09-28T19:00:00.000Z,2025-09-28T20:00:00.000Z,2025-09-28T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,1.5600000000013097,0.16999999999825377,0.15999999999985448,1.5400000000008731,0.20999999999912689,0.15999999999985448,1.6300000000010186,0.22999999999956344,0.7299999999995634,0.11999999999898137,0.020000000000436557,0,0,0.4900000000016007,0.819999999999709,0.11999999999898137,0,0,0.08000000000174623,0.6399999999994179,1.1699999999982538,1.8000000000029104,0.2999999999992724,0.2000000000007276
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.36597600000186503,0.03988199999912467,0.037535999998908665,0.36128399999870453,0.0492660000018077,0.037535999998908665,0.3823980000006486,0.05395800000314921,0.17125799999939773,0.02815199999986362,0.004692000000432017,0,0,0.11495399999967049,0.1923720000004323,0.028151999998954125,0,0,0.018768000000818574,0.15014399999836314,0.27448199999798817,0.4222799999988638,0.0703800000001138,0.04692000000159169
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0.1499999999996362,0.5600000000013097,1.9699999999993452,3.5900000000001455,3.860000000000582,0.4399999999986903,1.0900000000001455,3.649999999999636,3.6700000000000728,1.4200000000000728,0.28000000000065484,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0.017100000000255022,0.06384000000002743,0.22458000000005995,0.40925999999785745,0.44003999999927146,0.05015999999977794,0.12425999999982196,0.41609999999923275,0.41837999999916065,0.16187999999920066,0.031920000000354776,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.0010000000002037268,0.14099999999962165,0.5149999999994179,0.8120000000017171,1.381999999997788,1.9910000000018044,1.6090000000003783,2.338999999999942,2.2299999999995634,1.3669999999983702,0.5910000000003492,0.17599999999947613,0.004000000000814907,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,1,2,2,5,3,4,4,3,1,1,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010249999999132342,0.0010160000000496439,0.001017000000047119,0.0010209999999233332,0.0010220000000344953,0.0010190000000420696,0.0010109999999485808,0.0010130000000572181,0.0010099999999511056,0.0010109999999485808,0.0010190000000420696,0.44215700000006564,1.7887649999998985,1.7914990000000444,1.771808999999962,0.0010560000000623404,0.0010320000000092477,0.0011299999999891952,0.0010270000000218715,0.0010229999999182837,0.0010270000000218715,0.0010359999999991487,0.0010399999999890497,0.0010389999999915744
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,1.3999999999996362,0,0,1.4000000000014552,0,0,1.4199999999982538,0,0.8000000000010914,0.9200000000000728,0.4899999999997817,0.020000000000436557,0,2.100000000000364,3.4799999999995634,2.0200000000004366,0.00999999999839929,0,0,0,0.7300000000013824,1.4200000000000728,0,0
