entity_id,type,unit,2025-09-18T22:00:00.000Z,2025-09-18T23:00:00.000Z,2025-09-19T00:00:00.000Z,2025-09-19T01:00:00.000Z,2025-09-19T02:00:00.000Z,2025-09-19T03:00:00.000Z,2025-09-19T04:00:00.000Z,2025-09-19T05:00:00.000Z,2025-09-19T06:00:00.000Z,2025-09-19T07:00:00.000Z,2025-09-19T08:00:00.000Z,2025-09-19T09:00:00.000Z,2025-09-19T10:00:00.000Z,2025-09-19T11:00:00.000Z,2025-09-19T12:00:00.000Z,2025-09-19T13:00:00.000Z,2025-09-19T14:00:00.000Z,2025-09-19T15:00:00.000Z,2025-09-19T16:00:00.000Z,2025-09-19T17:00:00.000Z,2025-09-19T18:00:00.000Z,2025-09-19T19:00:00.000Z,2025-09-19T20:00:00.000Z,2025-09-19T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.9600000000027649,0.20999999999912689,0.18000000000029104,0.20999999999912689,0.15999999999985448,1.1500000000014552,0.18999999999869033,1.1899999999986903,0.819999999999709,0,0,0,0,0,0,0.43000000000029104,3.319999999999709,1.930000000000291,0.7700000000004366,0.9500000000007276,0.569999999999709,1.9700000000011642,0.3600000000005821,0.2699999999967986
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.22521600000254693,0.0492660000008982,0.042228000000250177,0.0492660000018077,0.037535999998908665,0.26978999999937514,0.044574000000466185,0.3409349999974438,0.23492999999871245,0,0,0,0,0,0,0.1231950000001234,0.9511800000000221,0.552944999999454,0.220604999999523,0.27217499999824213,0.13372199999867007,0.46216199999889795,0.08445600000050035,0.06334200000219425
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0.12000000000080036,3.459999999999127,5.260000000000218,9.25,10.950000000000728,13.609999999998763,10.450000000000728,2.7299999999995634,0.020000000000436557,0.32999999999992724,0.25,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0.013680000000249493,0.39443999999980406,0.5996399999999085,1.0544999999999618,1.2482999999992899,1.5515400000001591,1.1912999999997282,0.31121999999913896,0.0022799999999278953,0.03762000000006083,0.028500000000121872,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,,,,0,0.09999999999854481,1.5280000000020664,4.114999999997963,5.140999999999622,5.725000000002183,5.855999999999767,5.6009999999987485,4.963999999999942,3.687000000001717,1.0730000000003201,0.282999999999447,0.17199999999866122,0.024000000001251465,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,0,2,4,6,8,9,7,4,1,1,0,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010160000000496439,0.0010220000000344953,0.0010229999999182837,0.0010270000000218715,0.0010240000000294458,0.0010160000000496439,0.0010129999999435313,0.0010260000000243963,0.9111589999999978,1.8125259999999344,1.821749000000068,1.4815740000000233,0.7948789999999235,0.0010490000000800137,0.0010839999999916472,0.6300299999999197,0.0010359999999991487,0.0010340000000041982,0.0010340000000041982,0.0010320000000092477,0.0010359999999991487,0.001040999999986525,0.0010440000000926375,0.0010389999999915744
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199999999999818,0.4699999999997999,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,0,0,0,1.109999999998763,0,1.1599999999998545,1.4700000000011642,0.1499999999996362,0.8699999999989814,0.7100000000009459,0.8500000000003638,0.7199999999993452,2.1599999999998545,0.28000000000065484,0.15999999999985448,0.1499999999996362,0.5500000000010914,0.15999999999985448,0.1999999999989086,1.5400000000008731,0,0
