entity_id,type,unit,2025-09-09T22:00:00.000Z,2025-09-09T23:00:00.000Z,2025-09-10T00:00:00.000Z,2025-09-10T01:00:00.000Z,2025-09-10T02:00:00.000Z,2025-09-10T03:00:00.000Z,2025-09-10T04:00:00.000Z,2025-09-10T05:00:00.000Z,2025-09-10T06:00:00.000Z,2025-09-10T07:00:00.000Z,2025-09-10T08:00:00.000Z,2025-09-10T09:00:00.000Z,2025-09-10T10:00:00.000Z,2025-09-10T11:00:00.000Z,2025-09-10T12:00:00.000Z,2025-09-10T13:00:00.000Z,2025-09-10T14:00:00.000Z,2025-09-10T15:00:00.000Z,2025-09-10T16:00:00.000Z,2025-09-10T17:00:00.000Z,2025-09-10T18:00:00.000Z,2025-09-10T19:00:00.000Z,2025-09-10T20:00:00.000Z,2025-09-10T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.2000000000007276,1.1500000000014552,0.16999999999825377,0.22000000000116415,0.8300000000017462,0.6499999999978172,0.20999999999912689,0.2900000000008731,0.47000000000116415,0,0,0,0,0,0,0,0,0,0.3400000000001455,0.38000000000101863,1.5099999999983993,0.5299999999988358,1.069999999999709,0.18000000000029104
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.046920000000682194,0.26978999999937514,0.03988199999912467,0.0516120000029332,0.19471799999973882,0.15248999999766966,0.0492660000018077,0.08308499999930063,0.13465499999983876,0,0,0,0,0,0,0,0,0,0.09740999999939959,0.10887000000093394,0.354245999998966,0.12433799999962503,0.25102200000037556,0.042228000000250177
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0.4400000000005093,2.7299999999995634,6.760000000000218,9.799999999999272,8.630000000001019,5.679999999998472,5.400000000001455,5.369999999998981,2.720000000001164,2.459999999999127,0.3600000000005821,0.010000000000218279,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0.05015999999977794,0.3112199999995937,0.770640000000185,1.117200000000139,0.9838200000001507,0.6475199999997585,0.6155999999998585,0.6121799999996256,0.3100799999999708,0.28043999999931657,0.04104000000029373,0.0011400000000776345,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0,0.29499999999825377,1.3360000000029686,2.955999999998312,4.029999999998836,3.485000000000582,2.503000000000611,2.49199999999837,3.2160000000003492,1.8170000000027358,0.8679999999985739,0.39400000000023283,0.06499999999869033,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,2,5,6,6,6,5,4,2,2,1,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010379999999940992,0.0010350000000016735,0.0010390000001052613,0.0010419999999840002,0.0010399999999890497,0.0010350000000016735,0.0010340000000041982,0.0010259999999107094,0.001130000000102882,0.0011029999999436768,0.0010310000000117725,0.0010310000000117725,0.0010340000000041982,1.6008809999999585,1.8133129999999937,1.070897000000059,0.001036999999996624,0.0010320000000092477,0.0010209999999233332,0.0010190000000420696,0.00102100000003702,0.0010269999999081847,0.001025000000026921,0.0010190000000420696
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,1.0599999999994907,0,0,0.7299999999995634,0.47999999999956344,0.020000000000436557,0,0.5600000000013097,0.10999999999876309,0.12000000000080036,0.029999999998835847,1.0500000000010914,0.029999999998835847,0.13000000000101863,0.039999999999054126,0.1000000000003638,0,0.3400000000001455,0.18000000000029104,1.1700000000000728,0.3600000000005821,0.8999999999996362,0
