entity_id,type,unit,2025-09-22T22:00:00.000Z,2025-09-22T23:00:00.000Z,2025-09-23T00:00:00.000Z,2025-09-23T01:00:00.000Z,2025-09-23T02:00:00.000Z,2025-09-23T03:00:00.000Z,2025-09-23T04:00:00.000Z,2025-09-23T05:00:00.000Z,2025-09-23T06:00:00.000Z,2025-09-23T07:00:00.000Z,2025-09-23T08:00:00.000Z,2025-09-23T09:00:00.000Z,2025-09-23T10:00:00.000Z,2025-09-23T11:00:00.000Z,2025-09-23T12:00:00.000Z,2025-09-23T13:00:00.000Z,2025-09-23T14:00:00.000Z,2025-09-23T15:00:00.000Z,2025-09-23T16:00:00.000Z,2025-09-23T17:00:00.000Z,2025-09-23T18:00:00.000Z,2025-09-23T19:00:00.000Z,2025-09-23T20:00:00.000Z,2025-09-23T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.2000000000007276,0.18999999999869033,0.22000000000116415,1.389999999999418,0.1900000000023283,1.1299999999973807,0.17000000000189175,1.430000000000291,0.7999999999992724,0.18999999999869033,0.25,0.9700000000011642,0.1500000000014552,2.1299999999973807,1.7100000000027649,2.9499999999970896,1.2300000000032014,1.6499999999978172,0.4599999999991269,1.2100000000027649,2.0199999999967986,0.8000000000029104,0.7899999999972351,0.8200000000033469
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.04692000000159169,0.044574000000466185,0.05161199999838573,0.3260939999991024,0.04457400000137568,0.2650979999998526,0.03988200000003417,0.409694999997555,0.22920000000067375,0.05443499999910273,0.07162499999958527,0.2779049999999188,0.04297500000029686,0.6102449999998498,0.4899150000010195,0.8451749999994718,0.35239500000079715,0.472724999998718,0.13178999999854568,0.34666500000275846,0.4738919999990685,0.18768000000272878,0.1853339999988748,0.1923720000022513
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0.1000000000003638,0.5299999999988358,0.25,0.8700000000008004,1.4699999999993452,0.050000000001091394,0.00999999999839929,0,0,0.13000000000101863,0.2899999999990541,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0.011400000000094224,0.0604200000000219,0.028500000000121872,0.09917999999879612,0.16758000000027096,0.005700000000160799,0.0011400000000776345,0,0,0.014820000000099753,0.033060000000205036,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0,0.09100000000034925,0.3709999999991851,0.49600000000282307,0.8659999999981665,1.0600000000013097,1.0349999999998545,0.8889999999992142,0.577000000001135,0.3989999999976135,0.2800000000024738,0.19800000000032014,0,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,0,1,1,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010240000000294458,0.0010270000000218715,0.0010259999999107094,0.00102100000003702,0.0010200000000395448,0.001015999999935957,0.0010200000000395448,0.00102100000003702,0.0010209999999233332,0.0010200000000395448,0.0010240000000294458,0.0010259999999107094,0.0010320000000092477,0.0010180000000445943,0.9559610000000021,1.8004210000000285,1.7969909999999345,1.5350839999999835,0.00102100000003702,0.0010310000000117725,0.0010280000000193468,0.0010310000000117725,0.0010359999999991487,0.001036999999996624
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,0.13000000000101863,1.2299999999995634,0,0.9499999999989086,0,1.3100000000013097,0.75,0.17000000000007276,0.8599999999987631,2.0200000000004366,1.0599999999994907,4.070000000001528,2.4499999999989086,2.220000000001164,0.019999999998617568,0.13000000000101863,0.2999999999992724,0.15999999999985448,1.3700000000008004,0,0,0
