entity_id,type,unit,2025-09-12T22:00:00.000Z,2025-09-12T23:00:00.000Z,2025-09-13T00:00:00.000Z,2025-09-13T01:00:00.000Z,2025-09-13T02:00:00.000Z,2025-09-13T03:00:00.000Z,2025-09-13T04:00:00.000Z,2025-09-13T05:00:00.000Z,2025-09-13T06:00:00.000Z,2025-09-13T07:00:00.000Z,2025-09-13T08:00:00.000Z,2025-09-13T09:00:00.000Z,2025-09-13T10:00:00.000Z,2025-09-13T11:00:00.000Z,2025-09-13T12:00:00.000Z,2025-09-13T13:00:00.000Z,2025-09-13T14:00:00.000Z,2025-09-13T15:00:00.000Z,2025-09-13T16:00:00.000Z,2025-09-13T17:00:00.000Z,2025-09-13T18:00:00.000Z,2025-09-13T19:00:00.000Z,2025-09-13T20:00:00.000Z,2025-09-13T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.23999999999796273,1.2100000000027649,1.0799999999981083,0.47999999999956344,0.20999999999912689,0.1900000000023283,1.2099999999991269,0.33000000000174623,0.18999999999869033,0,0,0.20999999999912689,0.11999999999898137,0.18000000000029104,0.020000000000436557,0.43000000000029104,1.1599999999998545,0.10000000000218279,0.039999999997235136,0.6100000000005821,0.8400000000001455,0.569999999999709,1.360000000000582,0.20999999999912689
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.05630400000154623,0.2838660000006712,0.2533679999978631,0.11260799999763549,0.0492660000018077,0.04457400000137568,0.2838659999988522,0.0945449999999255,0.054435000000012224,0,0,0.060164999998050916,0.0343799999982366,0.04222799999934068,0.0046919999995225226,0.10087799999928393,0.27213599999868165,0.023460000000341097,0.009383999999045045,0.1431060000004436,0.19706399999995483,0.13372200000139856,0.31905600000118284,0.0492660000018077
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.3100000000013097,1.6899999999986903,6.040000000000873,3.8400000000001455,0.6499999999996362,1.7899999999990541,0.5100000000002183,1.0400000000008731,0.12999999999919964,0,1.4500000000007276,0.8999999999996362,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.03533999999990556,0.19265999999970518,0.6885599999998249,0.43775999999957094,0.0741000000002714,0.20405999999934465,0.058140000000094005,0.11855999999966116,0.01481999999987238,0,0.16529999999966094,0.10259999999993852,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.15099999999802094,1.0280000000020664,3.6009999999987485,3.7119999999995343,5.0130000000026484,4.342999999997119,3.5560000000004948,3.225000000002183,2.610999999997148,1.5340000000032887,0.8760000000002037,0.4699999999975262,0.023000000001047738,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,2,3,4,6,7,7,6,5,3,2,1,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010179999999309075,0.0010150000000521686,0.0010180000000445943,0.0010249999999132342,0.0010240000000294458,0.0010150000000521686,0.001015999999935957,0.0010240000000294458,0.0010230000000319706,0.0010310000000117725,1.208915999999931,1.8414770000000544,1.1534729999999627,0.0010280000000193468,1.1494390000000294,1.837806999999998,1.799342999999908,0.37991900000008627,0.0010249999999132342,0.0010190000000420696,0.00102100000003702,0.0010300000000142973,0.001023999999915759,0.0010270000000218715
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,1.599999999999909,5.300000000000182,5.789999999999964,4.449999999999818,5.970000000000255,4.109999999999673,1.2200000000002547,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,1.069999999999709,0.9400000000005093,0.31999999999970896,0,0,1.0799999999999272,0.28000000000065484,0.679999999998472,0.13000000000101863,0.7700000000004366,3.0900000000001455,1.7999999999992724,4.639999999999418,0.7200000000011642,0.7899999999990541,2.3000000000010914,0.7099999999991269,0.18000000000029104,0.1499999999996362,0.010000000000218279,0.2000000000007276,1.139999999999418,0
