entity_id,type,unit,2025-09-13T22:00:00.000Z,2025-09-13T23:00:00.000Z,2025-09-14T00:00:00.000Z,2025-09-14T01:00:00.000Z,2025-09-14T02:00:00.000Z,2025-09-14T03:00:00.000Z,2025-09-14T04:00:00.000Z,2025-09-14T05:00:00.000Z,2025-09-14T06:00:00.000Z,2025-09-14T07:00:00.000Z,2025-09-14T08:00:00.000Z,2025-09-14T09:00:00.000Z,2025-09-14T10:00:00.000Z,2025-09-14T11:00:00.000Z,2025-09-14T12:00:00.000Z,2025-09-14T13:00:00.000Z,2025-09-14T14:00:00.000Z,2025-09-14T15:00:00.000Z,2025-09-14T16:00:00.000Z,2025-09-14T17:00:00.000Z,2025-09-14T18:00:00.000Z,2025-09-14T19:00:00.000Z,2025-09-14T20:00:00.000Z,2025-09-14T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.18000000000029104,0.17000000000189175,0.18999999999869033,0.2000000000007276,0.5299999999988358,1.0400000000008731,0.18000000000029104,0.11000000000058208,0.09999999999854481,0,0,0,0,0.36999999999898137,0.010000000002037268,0.020000000000436557,0,0.4399999999986903,0.4399999999986903,0.4800000000032014,0.3599999999969441,1.0200000000004366,0.6000000000021828,1.5499999999992724
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.042228000000250177,0.03988200000003417,0.044574000000466185,0.04692000000159169,0.12433799999871553,0.24398399999790854,0.04222799999934068,0.0258060000014666,0.023460000000341097,0,0,0,0,0.08680199999980687,0.0023460000002160086,0.0046919999995225226,0,0.10322399999949994,0.10322400000040943,0.11260799999945448,0.08445599999959086,0.2392920000011145,0.14076000000204658,0.36363000000073953
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.23999999999978172,1.1599999999998545,3.290000000000873,3.9499999999989086,6.220000000001164,4.359999999998763,5.6200000000008,9.549999999999272,8.079999999999927,4.140000000001237,1.0199999999986176,0.6500000000014552,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.027359999999816864,0.13223999999991065,0.3750600000000759,0.4502999999995154,0.7090799999989486,0.49703999999906046,0.6406799999992927,1.0886999999991076,0.9211199999995188,0.47196000000030836,0.11627999999950589,0.0741000000002714,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.1290000000008149,1.0339999999996508,1.3580000000001746,1.84599999999773,3.694000000003143,2.2959999999984575,3.8070000000006985,5.34599999999773,3.9660000000003492,1.8009999999994761,1.0820000000021537,0.47199999999793363,0.05800000000090222,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,2,2,4,5,4,6,10,6,4,2,1,1,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010280000000193468,0.0010270000000218715,0.0010240000000294458,0.0010269999999081847,0.0010270000000218715,0.0010260000000243963,0.00102100000003702,0.0010229999999182837,0.001025000000026921,0.0010310000000117725,0.27325599999994665,1.8064260000001013,0.670338999999899,0.0010400000001027365,0.0010469999999713764,0.0010499999999638021,0.0010429999999814754,0.0010350000000016735,0.0010320000000092477,0.001036999999996624,0.0010379999999940992,0.001040999999986525,0.0010359999999991487,0.001036999999996624
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5299999999997453,3.300000000000182,0.5700000000001637,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,0,0,0,0,0,0,1.1499999999996362,0.5200000000004366,0.8699999999989814,0.7100000000009459,0.8600000000005821,1.7299999999995634,0.8299999999999272,1.0799999999999272,1.2299999999995634,2.649999999999636,0.7200000000011642,0.17000000000007276,0,0.019999999998617568,0,1.070000000001528
