entity_id,type,unit,2025-09-11T22:00:00.000Z,2025-09-11T23:00:00.000Z,2025-09-12T00:00:00.000Z,2025-09-12T01:00:00.000Z,2025-09-12T02:00:00.000Z,2025-09-12T03:00:00.000Z,2025-09-12T04:00:00.000Z,2025-09-12T05:00:00.000Z,2025-09-12T06:00:00.000Z,2025-09-12T07:00:00.000Z,2025-09-12T08:00:00.000Z,2025-09-12T09:00:00.000Z,2025-09-12T10:00:00.000Z,2025-09-12T11:00:00.000Z,2025-09-12T12:00:00.000Z,2025-09-12T13:00:00.000Z,2025-09-12T14:00:00.000Z,2025-09-12T15:00:00.000Z,2025-09-12T16:00:00.000Z,2025-09-12T17:00:00.000Z,2025-09-12T18:00:00.000Z,2025-09-12T19:00:00.000Z,2025-09-12T20:00:00.000Z,2025-09-12T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.16000000000349246,0.21999999999752617,1.319999999999709,0.15999999999985448,0.2000000000007276,0.18000000000029104,0.2900000000008731,0.5400000000008731,0.819999999999709,0.1099999999969441,0.9200000000018917,0.06000000000130967,0.4399999999986903,0.930000000000291,0.5999999999985448,0,0.049999999999272404,0.13000000000101863,0.10000000000218279,0.5099999999983993,1.0400000000008731,0.4500000000007276,2.0599999999976717,0.2400000000016007
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.03753599999981816,0.051612000002023706,0.3096719999984998,0.037535999998908665,0.04692000000159169,0.042228000000250177,0.06803400000171678,0.1547099999988859,0.23492999999962194,0.031514999998762505,0.26358000000072934,0.01719000000048254,0.12606000000141648,0.26644500000111293,0.17189999999936845,0,0.014324999999189458,0.03724500000043918,0.0286500000011074,0.14611499999864463,0.24398399999790854,0.10556999999880645,0.48327599999902304,0.05630400000245572
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.11000000000058208,1.139999999999418,2.5200000000004366,0.3400000000001455,4.539999999999054,0.6400000000012369,0.4399999999986903,3.5,5.829999999999927,2.5799999999999272,1.7399999999997817,1.1700000000000728,0.1000000000003638,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.012540000000171858,0.129959999999528,0.2872799999997824,0.03875999999991109,0.5175599999995484,0.07295999999996639,0.05015999999977794,0.3989999999994325,0.6646200000000135,0.29411999999979344,0.19835999999986598,0.1333799999997609,0.011400000000094224,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,,,,,0,0.10599999999976717,0.5840000000025611,1.1369999999988067,1.6759999999994761,2.727999999999156,1.4590000000025611,0.8479999999981374,1.7560000000012224,2.4349999999976717,1.5940000000009604,0.9619999999995343,0.5230000000010477,0.07300000000032014,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,3,3,5,3,2,3,5,3,3,1,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0.3162479999999732,1.8113889999999628,1.256605000000036,1.8020649999999705,1.3864690000000337,0.4267979999999625,0.0010479999999688516,0.0011690000000044165,0.0010240000000294458,0.0010220000000344953,0.0010109999999485808,0.0010160000000496439,0.0010209999999233332,0.0010200000000395448,0.0010220000000344953
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0.3999999999996362,2.2800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,1.2399999999997817,0,0,0,0,0.5300000000006548,1.069999999999709,0.12999999999919964,0.7100000000009459,1,1.75,0.9499999999989086,1.610000000000582,0.9500000000007276,2.069999999999709,1.139999999999418,0.4400000000005093,0.010000000000218279,0.3400000000001455,0,1.319999999999709,0
