entity_id,type,unit,2024-03-21T23:00:00.000Z,2024-03-22T00:00:00.000Z,2024-03-22T01:00:00.000Z,2024-03-22T02:00:00.000Z,2024-03-22T03:00:00.000Z,2024-03-22T04:00:00.000Z,2024-03-22T05:00:00.000Z,2024-03-22T06:00:00.000Z,2024-03-22T07:00:00.000Z,2024-03-22T08:00:00.000Z,2024-03-22T09:00:00.000Z,2024-03-22T10:00:00.000Z,2024-03-22T11:00:00.000Z,2024-03-22T12:00:00.000Z,2024-03-22T13:00:00.000Z,2024-03-22T14:00:00.000Z,2024-03-22T15:00:00.000Z,2024-03-22T16:00:00.000Z,2024-03-22T17:00:00.000Z,2024-03-22T18:00:00.000Z,2024-03-22T19:00:00.000Z,2024-03-22T20:00:00.000Z,2024-03-22T21:00:00.000Z,2024-03-22T22:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,2.9500000000007276,0.2999999999992724,1.1599999999998545,0.18000000000029104,1.0799999999999272,0.1499999999996362,0.8500000000003638,0.6599999999998545,1.1000000000003638,0.5,0.22999999999956344,0.19000000000050932,0.22999999999956344,0.2900000000008731,0.17000000000007276,0.4899999999997817,0,0.2899999999990541,1.5600000000013097,0.7799999999988358,1.319999999999709,2.9400000000005093,4.829999999999927,4.210000000000946
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,1.0959249999978056,0.1114499999985128,0.430939999999282,0.06686999999965337,0.40121999999792024,0.05572499999743741,0.31577499999912106,0.2958780000008119,0.49313000000029206,0.22415000000000873,0.10310900000058609,0.0851770000012948,0.1031089999996766,0.13000700000020515,0.07621100000051229,0.2196669999993901,0,0.1300070000006599,0.6993480000010095,0.34967400000005,0.4903799999979128,1.092209999998886,1.7943449999966106,1.5640149999971982
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.31999999999970896,0.6700000000000728,0.75,1.1300000000001091,0.900000000000091,0.8999999999998636,1.4200000000000728,0.39000000000010004,0.5799999999999272,0.9200000000003001,0.20000000000004547,0,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.05119999999996594,0.10719999999983543,0.11999999999989086,0.18079999999974916,0.14399999999983493,0.14399999999977808,0.2271999999997263,0.06239999999999668,0.09279999999984057,0.14719999999979905,0.031999999999897,0,0,0,0,0,0
sensor.sn_3012091531_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.11100000000010368,0.27700000000004366,0.44699999999988904,0.7119999999999891,0.9829999999999472,1.0300000000002,1.1669999999999163,1.1179999999999382,0.5630000000001019,0.29099999999994,0.16300000000001091,0.009999999999990905,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0.0340000000001055,0.5649999999998272,1.647000000000162,4.752999999999929,5.708000000000084,5.92899999999986,5.0470000000000255,4.971000000000004,4.074000000000069,2.066000000000031,0.9130000000000109,0.42099999999982174,0.05600000000004002,0,0,0,0,0
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0.2600000000001046,2.0799999999999272,4.350000000000023,4.32000000000005,4.0499999999999545,2.7799999999999727,2.25,0.9400000000000546,0,0,0,0,0,0,3.230000000000018,1.8999999999999773
sensor.heizung_verbrauch_kwh,device_consumption,kWh,1.019999999999527,0,0.9900000000006912,0,0.9799999999995634,0,0.6999999999998181,0.7700000000004366,0.7600000000002183,0.9599999999991269,0.0500000000001819,0.5200000000004366,0.6899999999995998,1.6300000000001091,0,1.1400000000003274,0,0,1.0999999999994543,0.010000000000218279,0.23999999999978172,2.3900000000003274,0.010000000000218279,0.019999999999527063
