entity_id,type,unit,2025-09-29T22:00:00.000Z,2025-09-29T23:00:00.000Z,2025-09-30T00:00:00.000Z,2025-09-30T01:00:00.000Z,2025-09-30T02:00:00.000Z,2025-09-30T03:00:00.000Z,2025-09-30T04:00:00.000Z,2025-09-30T05:00:00.000Z,2025-09-30T06:00:00.000Z,2025-09-30T07:00:00.000Z,2025-09-30T08:00:00.000Z,2025-09-30T09:00:00.000Z,2025-09-30T10:00:00.000Z,2025-09-30T11:00:00.000Z,2025-09-30T12:00:00.000Z,2025-09-30T13:00:00.000Z,2025-09-30T14:00:00.000Z,2025-09-30T15:00:00.000Z,2025-09-30T16:00:00.000Z,2025-09-30T17:00:00.000Z,2025-09-30T18:00:00.000Z,2025-09-30T19:00:00.000Z,2025-09-30T20:00:00.000Z,2025-09-30T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,0.3899999999994179,0.47000000000116415,1.7000000000007276,0.43000000000029104,0.3999999999978172,0.5800000000017462,1.8099999999976717,1.7000000000007276,0.6700000000018917,0,0,0,0.09999999999854481,0,0,0.010000000002037268,0.28999999999723514,0,1.0600000000013097,0.569999999999709,0.6100000000005821,0.8299999999981083,2.100000000002183,0.2900000000008731
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,0.09149399999932939,0.11026199999832897,0.3988199999976132,0.10087799999928393,0.0938399999995454,0.13606799999979557,0.4246259999990798,0.4870499999997264,0.19195500000023458,0,0,0,0.02864999999928841,0,0,0.0028650000003835885,0.08308499999930063,0,0.3036900000006426,0.16330500000276515,0.1431059999995341,0.19471799999882933,0.49266000000079657,0.06803400000080728
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0,0.5,2.5,2.9399999999986903,4.540000000000873,1.5799999999999272,3.279999999998836,5.06000000000131,1.6899999999986903,1.2400000000016007,0.5799999999999272,0.019999999998617568,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0,0.057000000000243745,0.28500000000030923,0.3351599999980408,0.5175599999990936,0.18012000000021544,0.37391999999908876,0.5768399999981284,0.19265999999993255,0.14135999999916748,0.0661200000001827,0.0022799999999278953,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0,0.282999999999447,1.0020000000004075,1.0600000000013097,1.7150000000001455,1.6260000000002037,1.7529999999969732,1.8370000000031723,1.4619999999995343,1.389999999999418,0.4459999999999127,0.0819999999985157,0,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,1,2,2,3,4,4,4,3,3,1,0,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0.0010399999999890497,0.001036999999996624,0.0010359999999991487,0.001040999999986525,0.0010389999999915744,0.0010280000000193468,0.0010220000000344953,0.0010310000000117725,0.0012530000000197106,0.0010280000000193468,0.0010249999999132342,0.0010280000000193468,1.6283240000000205,1.4589190000000372,0.0010479999999688516,0.0010350000000016735,0.0010320000000092477,0.0011259999999992942,0.0010260000000243963,0.0010219999999208085,0.0010300000000142973,0.0010300000000142973,0.001029000000016822,0.0010350000000016735
sensor.tesla_verbrauch,device_consumption,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,1.3500000000003638,0,0,0,1.2100000000009459,1.2899999999990541,0.6000000000003638,0.11000000000058208,0.019999999998617568,0.1500000000014552,1.5499999999992724,0.020000000000436557,0.12999999999919964,2.5500000000010914,2.779999999998836,0,0.11000000000058208,0,0.5200000000004366,0,0.6700000000000728,0
