entity_id,type,unit,2025-09-26T22:00:00.000Z,2025-09-26T23:00:00.000Z,2025-09-27T00:00:00.000Z,2025-09-27T01:00:00.000Z,2025-09-27T02:00:00.000Z,2025-09-27T03:00:00.000Z,2025-09-27T04:00:00.000Z,2025-09-27T05:00:00.000Z,2025-09-27T06:00:00.000Z,2025-09-27T07:00:00.000Z,2025-09-27T08:00:00.000Z,2025-09-27T09:00:00.000Z,2025-09-27T10:00:00.000Z,2025-09-27T11:00:00.000Z,2025-09-27T12:00:00.000Z,2025-09-27T13:00:00.000Z,2025-09-27T14:00:00.000Z,2025-09-27T15:00:00.000Z,2025-09-27T16:00:00.000Z,2025-09-27T17:00:00.000Z,2025-09-27T18:00:00.000Z,2025-09-27T19:00:00.000Z,2025-09-27T20:00:00.000Z,2025-09-27T21:00:00.000Z
sensor.netznutzung_kwh,grid_consumption,kWh,7.43999999999869,2.5600000000013097,1.5,0.16999999999825377,0.20999999999912689,0.17000000000189175,1.5200000000004366,1,0.6299999999973807,1.1300000000010186,1.2000000000007276,0,0,1.2200000000011642,0.569999999999709,0,0,0.3600000000005821,0.27999999999883585,0.8400000000001455,0.8400000000001455,1.3699999999989814,0.2400000000016007,0.18999999999869033
sensor.netznutzung_kwh_cost,grid_consumption_cost,CHF,1.7454239999997299,0.6005760000007285,0.351900000000569,0.03988199999912467,0.0492660000008982,0.03988200000003417,0.3565920000000915,0.2864999999992506,0.18049499999960972,0.32374499999968975,0.3438000000014654,0,0,0.2862119999999777,0.13372200000048906,0,0,0.08445599999959086,0.06568799999877228,0.19706400000086433,0.19706399999904534,0.32140200000048935,0.05630400000336522,0.044574000000466185
sensor.netzeinspeisung_kwh,grid_return,kWh,0,0,0,0,0,0,0,0.020000000000436557,0.3600000000005821,0.06999999999970896,0,2.569999999999709,5.670000000000073,1.2800000000006548,3.209999999999127,1.9700000000011642,3.0100000000002183,1.0899999999983265,0.6100000000005821,0,0,0,0,0
sensor.netzeinspeisung_kwh_compensation,grid_return_compensation,CHF,0,0,0,0,0,0,0,0.0022799999999278953,0.04104000000006636,0.007980000000088694,0,0.2929799999990337,0.6463799999989988,0.14591999999856853,0.36593999999922744,0.22458000000028733,0.34313999999858424,0.12425999999891246,0.06954000000018823,0,0,0,0,0
sensor.sma_st_80_pv_gen_meter,solar_production,kWh,0,0,0,0,0,0,0,0.02500000000145519,0.2749999999978172,0.6000000000021828,0.521999999997206,1.1300000000010186,2.4470000000001164,1.8410000000003492,1.5450000000018917,0.9949999999989814,1.0570000000006985,0.7249999999985448,0.26299999999901047,0.004000000000814907,0,0,0,0
sensor.sungrow_sg12rt_total_yield,solar_production,kWh,0,0,0,0,0,0,0,0,0,2,1,2,5,3,4,2,2,2,0,0,0,0,0,0
sensor.ladeschalterpassat_switch_0_energy,device_consumption,kWh,0,0.0006359999999858701,0.001019999999925858,0.0010160000000496439,0.0010190000000420696,0.0010139999999410065,0.0010130000000572181,0.001011999999946056,0.0010130000000572181,1.7127009999999245,1.7820400000000518,0.5696639999999888,0.0010399999999890497,0.0010620000000471919,0.7284839999999804,0.6334079999999176,0.001360000000090622,0.0010179999999309075,0.0010110000000622676,0.001007999999956155,0.0010140000000546934,0.0010209999999233332,0.0010220000000344953,0.0010230000000319706
sensor.tesla_verbrauch,device_consumption,kWh,7.099999999999909,2.3099999999999454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensor.heizung_verbrauch_kwh,device_consumption,kWh,0,0,1.390000000001237,0,0,0,1.389999999999418,0.9099999999998545,0.7999999999992724,0.8700000000008004,0.4899999999997817,0,1.1200000000008004,5.139999999999418,1.0499999999992724,0,0,1.4500000000007276,0.31999999999970896,0.15999999999985448,0.3400000000001455,1.0799999999999272,0,0
