entity_id,state,last_changed
sensor.netznutzung_kwh,12330.76,2024-11-16T11:00:00.000Z
sensor.netznutzung_kwh,12335.1,2024-11-16T12:00:00.000Z
sensor.netznutzung_kwh,12336.58,2024-11-16T13:00:00.000Z
sensor.netznutzung_kwh,12337.34,2024-11-16T14:00:00.000Z
sensor.netznutzung_kwh,12339.7,2024-11-16T15:00:00.000Z
sensor.netznutzung_kwh,12341.37,2024-11-16T16:00:00.000Z
sensor.netznutzung_kwh,12342.55,2024-11-16T17:00:00.000Z
sensor.netznutzung_kwh,12344.22,2024-11-16T18:00:00.000Z
sensor.netznutzung_kwh,12345.83,2024-11-16T19:00:00.000Z
sensor.netznutzung_kwh,12347.72,2024-11-16T20:00:00.000Z
sensor.netznutzung_kwh,12348.89,2024-11-16T21:00:00.000Z
sensor.netznutzung_kwh,12350.48,2024-11-16T22:00:00.000Z
sensor.netznutzung_kwh,12352.1,2024-11-16T23:00:00.000Z
sensor.netznutzung_kwh,12353.1,2024-11-17T00:00:00.000Z
sensor.netznutzung_kwh,12354.68,2024-11-17T01:00:00.000Z
sensor.netznutzung_kwh,12356.17,2024-11-17T02:00:00.000Z
sensor.netznutzung_kwh,12357.18,2024-11-17T03:00:00.000Z
sensor.netznutzung_kwh,12358.76,2024-11-17T04:00:00.000Z
sensor.netznutzung_kwh,12359.84,2024-11-17T05:00:00.000Z
sensor.netznutzung_kwh,12361.55,2024-11-17T06:00:00.000Z
sensor.netznutzung_kwh,12363.77,2024-11-17T07:00:00.000Z
sensor.netznutzung_kwh,12364.53,2024-11-17T08:00:00.000Z
sensor.netznutzung_kwh,12365.39,2024-11-17T09:00:00.000Z
sensor.netznutzung_kwh,12365.68,2024-11-17T10:00:00.000Z
sensor.netznutzung_kwh,12366.23,2024-11-17T11:00:00.000Z
sensor.netznutzung_kwh,12367.01,2024-11-17T12:00:00.000Z
sensor.netznutzung_kwh,12367.75,2024-11-17T13:00:00.000Z
sensor.netznutzung_kwh,12370.22,2024-11-17T14:00:00.000Z
sensor.netznutzung_kwh,12371.86,2024-11-17T15:00:00.000Z
sensor.netznutzung_kwh,12374.52,2024-11-17T16:00:00.000Z
sensor.netznutzung_kwh,12376.67,2024-11-17T17:00:00.000Z
sensor.netznutzung_kwh,12378.62,2024-11-17T18:00:00.000Z
sensor.netznutzung_kwh,12380.37,2024-11-17T19:00:00.000Z
sensor.netznutzung_kwh,12381.5,2024-11-17T20:00:00.000Z
sensor.netznutzung_kwh,12384.51,2024-11-17T21:00:00.000Z
sensor.netznutzung_kwh,12387.03,2024-11-17T22:00:00.000Z
sensor.netznutzung_kwh,12389,2024-11-17T23:00:00.000Z
sensor.netznutzung_kwh,12390.26,2024-11-18T00:00:00.000Z
sensor.netznutzung_kwh,12391.58,2024-11-18T01:00:00.000Z
sensor.netznutzung_kwh,12392.9,2024-11-18T02:00:00.000Z
sensor.netznutzung_kwh,12393.09,2024-11-18T03:00:00.000Z
sensor.netznutzung_kwh,12394.61,2024-11-18T04:00:00.000Z
sensor.netznutzung_kwh,12395.94,2024-11-18T05:00:00.000Z
sensor.netznutzung_kwh,12396.52,2024-11-18T06:00:00.000Z
sensor.netznutzung_kwh,12399,2024-11-18T07:00:00.000Z
sensor.netznutzung_kwh,12399.11,2024-11-18T08:00:00.000Z
sensor.netznutzung_kwh,12399.46,2024-11-18T09:00:00.000Z
sensor.netznutzung_kwh,12399.97,2024-11-18T10:00:00.000Z
sensor.netznutzung_kwh,12400.06,2024-11-18T11:00:00.000Z
sensor.netznutzung_kwh,12400.87,2024-11-18T12:00:00.000Z
sensor.netznutzung_kwh,12401.7,2024-11-18T13:00:00.000Z
sensor.netznutzung_kwh,12403.41,2024-11-18T14:00:00.000Z
sensor.netznutzung_kwh,12405.23,2024-11-18T15:00:00.000Z
sensor.netznutzung_kwh,12407.31,2024-11-18T16:00:00.000Z
sensor.netznutzung_kwh,12408.57,2024-11-18T17:00:00.000Z
sensor.netznutzung_kwh,12410.64,2024-11-18T18:00:00.000Z
sensor.netznutzung_kwh,12412.39,2024-11-18T19:00:00.000Z
sensor.netznutzung_kwh,12413.85,2024-11-18T20:00:00.000Z
sensor.netznutzung_kwh,12415.56,2024-11-18T21:00:00.000Z
sensor.netznutzung_kwh,12416.16,2024-11-18T22:00:00.000Z
sensor.netznutzung_kwh,12417.58,2024-11-18T23:00:00.000Z
sensor.netznutzung_kwh,12419.08,2024-11-19T00:00:00.000Z
sensor.netznutzung_kwh,12420.5,2024-11-19T01:00:00.000Z
sensor.netznutzung_kwh,12422.06,2024-11-19T02:00:00.000Z
sensor.netznutzung_kwh,12423.5,2024-11-19T03:00:00.000Z
sensor.netznutzung_kwh,12424.03,2024-11-19T04:00:00.000Z
sensor.netznutzung_kwh,12425.53,2024-11-19T05:00:00.000Z
sensor.netznutzung_kwh,12426.87,2024-11-19T06:00:00.000Z
sensor.netznutzung_kwh,12427.91,2024-11-19T07:00:00.000Z
sensor.netznutzung_kwh,12429.2,2024-11-19T08:00:00.000Z
sensor.netznutzung_kwh,12430.63,2024-11-19T09:00:00.000Z
sensor.netznutzung_kwh,12431.91,2024-11-19T10:00:00.000Z
sensor.netznutzung_kwh,12432.93,2024-11-19T11:00:00.000Z
sensor.netznutzung_kwh,12434.22,2024-11-19T12:00:00.000Z
sensor.netznutzung_kwh,12434.72,2024-11-19T13:00:00.000Z
sensor.netznutzung_kwh,12436.1,2024-11-19T14:00:00.000Z
sensor.netznutzung_kwh,12437.7,2024-11-19T15:00:00.000Z
sensor.netznutzung_kwh,12438.44,2024-11-19T16:00:00.000Z
sensor.netznutzung_kwh,12441.27,2024-11-19T17:00:00.000Z
sensor.netznutzung_kwh,12443.85,2024-11-19T18:00:00.000Z
sensor.netznutzung_kwh,12444.9,2024-11-19T19:00:00.000Z
sensor.netznutzung_kwh,12446.48,2024-11-19T20:00:00.000Z
sensor.netznutzung_kwh,12449.83,2024-11-19T21:00:00.000Z
sensor.netznutzung_kwh,12450.84,2024-11-19T22:00:00.000Z
sensor.netznutzung_kwh,12452.14,2024-11-19T23:00:00.000Z
sensor.netznutzung_kwh,12453.32,2024-11-20T00:00:00.000Z
sensor.netznutzung_kwh,12454.64,2024-11-20T01:00:00.000Z
sensor.netznutzung_kwh,12455.67,2024-11-20T02:00:00.000Z
sensor.netznutzung_kwh,12456.51,2024-11-20T03:00:00.000Z
sensor.netznutzung_kwh,12458.83,2024-11-20T04:00:00.000Z
sensor.netznutzung_kwh,12459.76,2024-11-20T05:00:00.000Z
sensor.netznutzung_kwh,12460.91,2024-11-20T06:00:00.000Z
sensor.netznutzung_kwh,12462.17,2024-11-20T07:00:00.000Z
sensor.netznutzung_kwh,12463.19,2024-11-20T08:00:00.000Z
sensor.netznutzung_kwh,12463.91,2024-11-20T09:00:00.000Z
sensor.netznutzung_kwh,12465,2024-11-20T10:00:00.000Z
sensor.netznutzung_kwh,12465.53,2024-11-20T11:00:00.000Z
sensor.netznutzung_kwh,12466.16,2024-11-20T12:00:00.000Z
sensor.netznutzung_kwh,12467.12,2024-11-20T13:00:00.000Z
sensor.netznutzung_kwh,12468.62,2024-11-20T14:00:00.000Z
sensor.netznutzung_kwh,12470.6,2024-11-20T15:00:00.000Z
sensor.netznutzung_kwh,12472.26,2024-11-20T16:00:00.000Z
sensor.netznutzung_kwh,12474.55,2024-11-20T17:00:00.000Z
sensor.netznutzung_kwh,12477.03,2024-11-20T18:00:00.000Z
sensor.netznutzung_kwh,12479.07,2024-11-20T19:00:00.000Z
sensor.netznutzung_kwh,12481.19,2024-11-20T20:00:00.000Z
sensor.netznutzung_kwh,12485.12,2024-11-20T21:00:00.000Z
sensor.netznutzung_kwh,12486.76,2024-11-20T22:00:00.000Z
sensor.netznutzung_kwh,12488.25,2024-11-20T23:00:00.000Z
sensor.netznutzung_kwh,12489.55,2024-11-21T00:00:00.000Z
sensor.netznutzung_kwh,12490.81,2024-11-21T01:00:00.000Z
sensor.netznutzung_kwh,12492.15,2024-11-21T02:00:00.000Z
sensor.netznutzung_kwh,12493.39,2024-11-21T03:00:00.000Z
sensor.netznutzung_kwh,12494.8,2024-11-21T04:00:00.000Z
sensor.netznutzung_kwh,12497.54,2024-11-21T05:00:00.000Z
sensor.netznutzung_kwh,12499.08,2024-11-21T06:00:00.000Z
sensor.netznutzung_kwh,12500.22,2024-11-21T07:00:00.000Z
sensor.netznutzung_kwh,12501.36,2024-11-21T08:00:00.000Z
sensor.netznutzung_kwh,12502.42,2024-11-21T09:00:00.000Z
sensor.netznutzung_kwh,12503.65,2024-11-21T10:00:00.000Z
sensor.netznutzung_kwh,12505.37,2024-11-21T11:00:00.000Z
sensor.netznutzung_kwh,12506.74,2024-11-21T12:00:00.000Z
sensor.netznutzung_kwh,12510.8,2024-11-21T13:00:00.000Z
sensor.netznutzung_kwh,12513.45,2024-11-21T14:00:00.000Z
sensor.netznutzung_kwh,12515.78,2024-11-21T15:00:00.000Z
sensor.netznutzung_kwh,12517.41,2024-11-21T16:00:00.000Z
sensor.netznutzung_kwh,12517.88,2024-11-21T17:00:00.000Z
sensor.netznutzung_kwh,12520.76,2024-11-21T18:00:00.000Z
sensor.netznutzung_kwh,12522.55,2024-11-21T19:00:00.000Z
sensor.netznutzung_kwh,12525.59,2024-11-21T20:00:00.000Z
sensor.netznutzung_kwh,12534.83,2024-11-21T21:00:00.000Z
sensor.netznutzung_kwh,12544.54,2024-11-21T22:00:00.000Z
sensor.netznutzung_kwh,12553.18,2024-11-21T23:00:00.000Z
sensor.netznutzung_kwh,12562.29,2024-11-22T00:00:00.000Z
sensor.netznutzung_kwh,12570.92,2024-11-22T01:00:00.000Z
sensor.netznutzung_kwh,12579.81,2024-11-22T02:00:00.000Z
sensor.netznutzung_kwh,12585.36,2024-11-22T03:00:00.000Z
sensor.netznutzung_kwh,12586.89,2024-11-22T04:00:00.000Z
sensor.netznutzung_kwh,12588.82,2024-11-22T05:00:00.000Z
sensor.netznutzung_kwh,12591.38,2024-11-22T06:00:00.000Z
sensor.netznutzung_kwh,12593.54,2024-11-22T07:00:00.000Z
sensor.netznutzung_kwh,12594.93,2024-11-22T08:00:00.000Z
sensor.netznutzung_kwh,12596.61,2024-11-22T09:00:00.000Z
sensor.netznutzung_kwh,12599.3,2024-11-22T10:00:00.000Z
sensor.netznutzung_kwh,12601.68,2024-11-22T11:00:00.000Z
sensor.netznutzung_kwh,12603.49,2024-11-22T12:00:00.000Z
sensor.netznutzung_kwh,12605.41,2024-11-22T13:00:00.000Z
sensor.netznutzung_kwh,12607.38,2024-11-22T14:00:00.000Z
sensor.netznutzung_kwh,12609.3,2024-11-22T15:00:00.000Z
sensor.netznutzung_kwh,12611.61,2024-11-22T16:00:00.000Z
sensor.netznutzung_kwh,12613.84,2024-11-22T17:00:00.000Z
sensor.netznutzung_kwh,12615.32,2024-11-22T18:00:00.000Z
sensor.netznutzung_kwh,12616.85,2024-11-22T19:00:00.000Z
sensor.netznutzung_kwh,12618.97,2024-11-22T20:00:00.000Z
sensor.netznutzung_kwh,12622.99,2024-11-22T21:00:00.000Z
sensor.netznutzung_kwh,12627.05,2024-11-22T22:00:00.000Z
sensor.netznutzung_kwh,12631.87,2024-11-22T23:00:00.000Z
sensor.netznutzung_kwh,12635.8,2024-11-23T00:00:00.000Z
sensor.netznutzung_kwh,12638.44,2024-11-23T01:00:00.000Z
sensor.netznutzung_kwh,12640.52,2024-11-23T02:00:00.000Z
sensor.netznutzung_kwh,12642.59,2024-11-23T03:00:00.000Z
sensor.netznutzung_kwh,12644.4,2024-11-23T04:00:00.000Z
sensor.netznutzung_kwh,12646.67,2024-11-23T05:00:00.000Z
sensor.netznutzung_kwh,12648.39,2024-11-23T06:00:00.000Z
sensor.netznutzung_kwh,12651.78,2024-11-23T07:00:00.000Z
sensor.netznutzung_kwh,12653.72,2024-11-23T08:00:00.000Z
sensor.netznutzung_kwh,12655.28,2024-11-23T09:00:00.000Z
sensor.netznutzung_kwh,12657.08,2024-11-23T10:00:00.000Z
sensor.netznutzung_kwh,12659.18,2024-11-23T11:00:00.000Z
sensor.netznutzung_kwh,12664.9,2024-11-23T12:00:00.000Z
sensor.netznutzung_kwh,12667.79,2024-11-23T13:00:00.000Z
sensor.netznutzung_kwh,12670.11,2024-11-23T14:00:00.000Z
sensor.netznutzung_kwh,12672.01,2024-11-23T15:00:00.000Z
sensor.netznutzung_kwh,12673.44,2024-11-23T16:00:00.000Z
sensor.netznutzung_kwh,12675.3,2024-11-23T17:00:00.000Z
sensor.netznutzung_kwh,12676.2,2024-11-23T18:00:00.000Z
sensor.netznutzung_kwh,12678.04,2024-11-23T19:00:00.000Z
sensor.netznutzung_kwh,12679.86,2024-11-23T20:00:00.000Z
sensor.netznutzung_kwh,12681.5,2024-11-23T21:00:00.000Z
sensor.netznutzung_kwh,12682.64,2024-11-23T22:00:00.000Z
sensor.netznutzung_kwh,12684.46,2024-11-23T23:00:00.000Z
sensor.netznutzung_kwh,12685.56,2024-11-24T00:00:00.000Z
sensor.netznutzung_kwh,12687.31,2024-11-24T01:00:00.000Z
sensor.netznutzung_kwh,12688.68,2024-11-24T02:00:00.000Z
sensor.netznutzung_kwh,12689.87,2024-11-24T03:00:00.000Z
sensor.netznutzung_kwh,12691.06,2024-11-24T04:00:00.000Z
sensor.netznutzung_kwh,12692.32,2024-11-24T05:00:00.000Z
sensor.netznutzung_kwh,12694.29,2024-11-24T06:00:00.000Z
sensor.netznutzung_kwh,12695.54,2024-11-24T07:00:00.000Z
sensor.netznutzung_kwh,12696.06,2024-11-24T08:00:00.000Z
sensor.netznutzung_kwh,12696.64,2024-11-24T09:00:00.000Z
sensor.netznutzung_kwh,12697.76,2024-11-24T10:00:00.000Z
sensor.netznutzung_kwh,12698.48,2024-11-24T11:00:00.000Z
sensor.netznutzung_kwh,12699.46,2024-11-24T12:00:00.000Z
sensor.netznutzung_kwh,12702.8,2024-11-24T13:00:00.000Z
sensor.netznutzung_kwh,12704.93,2024-11-24T14:00:00.000Z
sensor.netznutzung_kwh,12706.76,2024-11-24T15:00:00.000Z
sensor.netznutzung_kwh,12707.76,2024-11-24T16:00:00.000Z
sensor.netznutzung_kwh,12709.53,2024-11-24T17:00:00.000Z
sensor.netznutzung_kwh,12710.62,2024-11-24T18:00:00.000Z
sensor.netznutzung_kwh,12711.74,2024-11-24T19:00:00.000Z
sensor.netznutzung_kwh,12713.55,2024-11-24T20:00:00.000Z
sensor.netznutzung_kwh,12717.4,2024-11-24T21:00:00.000Z
sensor.netznutzung_kwh,12720.45,2024-11-24T22:00:00.000Z
sensor.netznutzung_kwh,12722.31,2024-11-24T23:00:00.000Z
sensor.netznutzung_kwh,12723.22,2024-11-25T00:00:00.000Z
sensor.netznutzung_kwh,12724.14,2024-11-25T01:00:00.000Z
sensor.netznutzung_kwh,12725.31,2024-11-25T02:00:00.000Z
sensor.netznutzung_kwh,12726.32,2024-11-25T03:00:00.000Z
sensor.netznutzung_kwh,12727.4,2024-11-25T04:00:00.000Z
sensor.netznutzung_kwh,12728.83,2024-11-25T05:00:00.000Z
sensor.netznutzung_kwh,12730.98,2024-11-25T06:00:00.000Z
sensor.netznutzung_kwh,12732.18,2024-11-25T07:00:00.000Z
sensor.netznutzung_kwh,12732.43,2024-11-25T08:00:00.000Z
sensor.netznutzung_kwh,12732.71,2024-11-25T09:00:00.000Z
sensor.netznutzung_kwh,12732.86,2024-11-25T10:00:00.000Z
sensor.netznutzung_kwh,12732.88,2024-11-25T11:00:00.000Z
sensor.netznutzung_kwh,12733.96,2024-11-25T12:00:00.000Z
sensor.netznutzung_kwh,12734.69,2024-11-25T13:00:00.000Z
sensor.netznutzung_kwh,12737.49,2024-11-25T14:00:00.000Z
sensor.netznutzung_kwh,12738.68,2024-11-25T15:00:00.000Z
sensor.netznutzung_kwh,12741.42,2024-11-25T16:00:00.000Z
sensor.netznutzung_kwh,12742.45,2024-11-25T17:00:00.000Z
sensor.netznutzung_kwh,12744.27,2024-11-25T18:00:00.000Z
sensor.netznutzung_kwh,12746.07,2024-11-25T19:00:00.000Z
sensor.netznutzung_kwh,12746.81,2024-11-25T20:00:00.000Z
sensor.netznutzung_kwh,12748.08,2024-11-25T21:00:00.000Z
sensor.netznutzung_kwh,12748.5,2024-11-25T22:00:00.000Z
sensor.netznutzung_kwh,12749.56,2024-11-25T23:00:00.000Z
sensor.netznutzung_kwh,12750.27,2024-11-26T00:00:00.000Z
sensor.netznutzung_kwh,12751.96,2024-11-26T01:00:00.000Z
sensor.netznutzung_kwh,12752.27,2024-11-26T02:00:00.000Z
sensor.netznutzung_kwh,12753.39,2024-11-26T03:00:00.000Z
sensor.netznutzung_kwh,12754.41,2024-11-26T04:00:00.000Z
sensor.netznutzung_kwh,12755.02,2024-11-26T05:00:00.000Z
sensor.netznutzung_kwh,12756.37,2024-11-26T06:00:00.000Z
sensor.netznutzung_kwh,12758.4,2024-11-26T07:00:00.000Z
sensor.netznutzung_kwh,12759.7,2024-11-26T08:00:00.000Z
sensor.netznutzung_kwh,12760.01,2024-11-26T09:00:00.000Z
sensor.netznutzung_kwh,12760.79,2024-11-26T10:00:00.000Z
sensor.netznutzung_kwh,12761.84,2024-11-26T11:00:00.000Z
sensor.netznutzung_kwh,12762.44,2024-11-26T12:00:00.000Z
sensor.netznutzung_kwh,12763.17,2024-11-26T13:00:00.000Z
sensor.netznutzung_kwh,12763.98,2024-11-26T14:00:00.000Z
sensor.netznutzung_kwh,12765.51,2024-11-26T15:00:00.000Z
sensor.netznutzung_kwh,12766.99,2024-11-26T16:00:00.000Z
sensor.netznutzung_kwh,12768.54,2024-11-26T17:00:00.000Z
sensor.netznutzung_kwh,12769.8,2024-11-26T18:00:00.000Z
sensor.netznutzung_kwh,12770.9,2024-11-26T19:00:00.000Z
sensor.netznutzung_kwh,12772.53,2024-11-26T20:00:00.000Z
sensor.netznutzung_kwh,12780.85,2024-11-26T21:00:00.000Z
sensor.netznutzung_kwh,12789.01,2024-11-26T22:00:00.000Z
sensor.netznutzung_kwh,12797.1,2024-11-26T23:00:00.000Z
sensor.netznutzung_kwh,12805.64,2024-11-27T00:00:00.000Z
sensor.netznutzung_kwh,12813.8,2024-11-27T01:00:00.000Z
sensor.netznutzung_kwh,12822.21,2024-11-27T02:00:00.000Z
sensor.netznutzung_kwh,12827.53,2024-11-27T03:00:00.000Z
sensor.netznutzung_kwh,12828.32,2024-11-27T04:00:00.000Z
sensor.netznutzung_kwh,12829.52,2024-11-27T05:00:00.000Z
sensor.netznutzung_kwh,12830.84,2024-11-27T06:00:00.000Z
sensor.netznutzung_kwh,12833.65,2024-11-27T07:00:00.000Z
sensor.netznutzung_kwh,12834.56,2024-11-27T08:00:00.000Z
sensor.netznutzung_kwh,12835.38,2024-11-27T09:00:00.000Z
sensor.netznutzung_kwh,12835.72,2024-11-27T10:00:00.000Z
sensor.netznutzung_kwh,12835.72,2024-11-27T11:00:00.000Z
sensor.netznutzung_kwh,12836.57,2024-11-27T12:00:00.000Z
sensor.netznutzung_kwh,12837.56,2024-11-27T13:00:00.000Z
sensor.netznutzung_kwh,12838.35,2024-11-27T14:00:00.000Z
sensor.netznutzung_kwh,12839.41,2024-11-27T15:00:00.000Z
sensor.netznutzung_kwh,12840.87,2024-11-27T16:00:00.000Z
sensor.netznutzung_kwh,12843.34,2024-11-27T17:00:00.000Z
sensor.netznutzung_kwh,12845.24,2024-11-27T18:00:00.000Z
sensor.netznutzung_kwh,12846.83,2024-11-27T19:00:00.000Z
sensor.netznutzung_kwh,12848.55,2024-11-27T20:00:00.000Z
sensor.netznutzung_kwh,12849.78,2024-11-27T21:00:00.000Z
sensor.netznutzung_kwh,12850.89,2024-11-27T22:00:00.000Z
sensor.netznutzung_kwh,12852.22,2024-11-27T23:00:00.000Z
sensor.netznutzung_kwh,12853.58,2024-11-28T00:00:00.000Z
sensor.netznutzung_kwh,12854.4,2024-11-28T01:00:00.000Z
sensor.netznutzung_kwh,12855.74,2024-11-28T02:00:00.000Z
sensor.netznutzung_kwh,12856.66,2024-11-28T03:00:00.000Z
sensor.netznutzung_kwh,12857.23,2024-11-28T04:00:00.000Z
sensor.netznutzung_kwh,12858.79,2024-11-28T05:00:00.000Z
sensor.netznutzung_kwh,12860.38,2024-11-28T06:00:00.000Z
sensor.netznutzung_kwh,12862.44,2024-11-28T07:00:00.000Z
sensor.netznutzung_kwh,12864.35,2024-11-28T08:00:00.000Z
sensor.netznutzung_kwh,12866.31,2024-11-28T09:00:00.000Z
sensor.netznutzung_kwh,12867.06,2024-11-28T10:00:00.000Z
sensor.netznutzung_kwh,12868.34,2024-11-28T11:00:00.000Z
sensor.netznutzung_kwh,12869.36,2024-11-28T12:00:00.000Z
sensor.netznutzung_kwh,12869.39,2024-11-28T13:00:00.000Z
sensor.netznutzung_kwh,12870.3,2024-11-28T14:00:00.000Z
sensor.netznutzung_kwh,12871.77,2024-11-28T15:00:00.000Z
sensor.netznutzung_kwh,12874.38,2024-11-28T16:00:00.000Z
sensor.netznutzung_kwh,12876.02,2024-11-28T17:00:00.000Z
sensor.netznutzung_kwh,12878.48,2024-11-28T18:00:00.000Z
sensor.netznutzung_kwh,12879.28,2024-11-28T19:00:00.000Z
sensor.netznutzung_kwh,12881.68,2024-11-28T20:00:00.000Z
sensor.netznutzung_kwh,12883.24,2024-11-28T21:00:00.000Z
sensor.netznutzung_kwh,12884.79,2024-11-28T22:00:00.000Z
sensor.netznutzung_kwh,12886.36,2024-11-28T23:00:00.000Z
sensor.netznutzung_kwh,12887.76,2024-11-29T00:00:00.000Z
sensor.netznutzung_kwh,12889.24,2024-11-29T01:00:00.000Z
sensor.netznutzung_kwh,12891.76,2024-11-29T02:00:00.000Z
sensor.netznutzung_kwh,12893.33,2024-11-29T03:00:00.000Z
sensor.netznutzung_kwh,12894.93,2024-11-29T04:00:00.000Z
sensor.netznutzung_kwh,12896.16,2024-11-29T05:00:00.000Z
sensor.netznutzung_kwh,12897.85,2024-11-29T06:00:00.000Z
sensor.netznutzung_kwh,12900.16,2024-11-29T07:00:00.000Z
sensor.netznutzung_kwh,12902.34,2024-11-29T08:00:00.000Z
sensor.netznutzung_kwh,12903.86,2024-11-29T09:00:00.000Z
sensor.netznutzung_kwh,12904.72,2024-11-29T10:00:00.000Z
sensor.netznutzung_kwh,12905.91,2024-11-29T11:00:00.000Z
sensor.netznutzung_kwh,12906.8,2024-11-29T12:00:00.000Z
sensor.netznutzung_kwh,12907.78,2024-11-29T13:00:00.000Z
sensor.netznutzung_kwh,12909.59,2024-11-29T14:00:00.000Z
sensor.netznutzung_kwh,12912.53,2024-11-29T15:00:00.000Z
sensor.netznutzung_kwh,12914.67,2024-11-29T16:00:00.000Z
sensor.netznutzung_kwh,12916.39,2024-11-29T17:00:00.000Z
sensor.netznutzung_kwh,12918.19,2024-11-29T18:00:00.000Z
sensor.netznutzung_kwh,12920,2024-11-29T19:00:00.000Z
sensor.netznutzung_kwh,12923.3,2024-11-29T20:00:00.000Z
sensor.netznutzung_kwh,12925.19,2024-11-29T21:00:00.000Z
sensor.netznutzung_kwh,12927.09,2024-11-29T22:00:00.000Z
sensor.netznutzung_kwh,12928.93,2024-11-29T23:00:00.000Z
sensor.netznutzung_kwh,12930.58,2024-11-30T00:00:00.000Z
sensor.netznutzung_kwh,12932.22,2024-11-30T01:00:00.000Z
sensor.netznutzung_kwh,12933.79,2024-11-30T02:00:00.000Z
sensor.netznutzung_kwh,12935.25,2024-11-30T03:00:00.000Z
sensor.netznutzung_kwh,12936.66,2024-11-30T04:00:00.000Z
sensor.netznutzung_kwh,12938.1,2024-11-30T05:00:00.000Z
sensor.netznutzung_kwh,12939.59,2024-11-30T06:00:00.000Z
sensor.netznutzung_kwh,12942.47,2024-11-30T07:00:00.000Z
sensor.netznutzung_kwh,12944.13,2024-11-30T08:00:00.000Z
sensor.netznutzung_kwh,12945.35,2024-11-30T09:00:00.000Z
sensor.netznutzung_kwh,12946.94,2024-11-30T10:00:00.000Z
sensor.netznutzung_kwh,12950,2024-11-30T11:00:00.000Z
sensor.netznutzung_kwh,12955.59,2024-11-30T12:00:00.000Z
sensor.netznutzung_kwh,12957.8,2024-11-30T13:00:00.000Z
sensor.netznutzung_kwh,12959.24,2024-11-30T14:00:00.000Z
sensor.netznutzung_kwh,12960.72,2024-11-30T15:00:00.000Z
sensor.netznutzung_kwh,12962.28,2024-11-30T16:00:00.000Z
sensor.netznutzung_kwh,12964.04,2024-11-30T17:00:00.000Z
sensor.netznutzung_kwh,12966.83,2024-11-30T18:00:00.000Z
sensor.netznutzung_kwh,12967.84,2024-11-30T19:00:00.000Z
sensor.netznutzung_kwh,12969.98,2024-11-30T20:00:00.000Z
sensor.netznutzung_kwh,12971.71,2024-11-30T21:00:00.000Z
sensor.netznutzung_kwh,12974.88,2024-11-30T22:00:00.000Z
sensor.netznutzung_kwh,12978.65,2024-11-30T23:00:00.000Z
sensor.netznutzung_kwh,12982.47,2024-12-01T00:00:00.000Z
sensor.netznutzung_kwh,12985.83,2024-12-01T01:00:00.000Z
sensor.netznutzung_kwh,12987.65,2024-12-01T02:00:00.000Z
sensor.netznutzung_kwh,12989.06,2024-12-01T03:00:00.000Z
sensor.netznutzung_kwh,12990.47,2024-12-01T04:00:00.000Z
sensor.netznutzung_kwh,12991.79,2024-12-01T05:00:00.000Z
sensor.netznutzung_kwh,12993.2,2024-12-01T06:00:00.000Z
sensor.netznutzung_kwh,12994.38,2024-12-01T07:00:00.000Z
sensor.netznutzung_kwh,12995.29,2024-12-01T08:00:00.000Z
sensor.netznutzung_kwh,12996.48,2024-12-01T09:00:00.000Z
sensor.netznutzung_kwh,12997.8,2024-12-01T10:00:00.000Z
sensor.netznutzung_kwh,12998.38,2024-12-01T11:00:00.000Z
sensor.netznutzung_kwh,12999.08,2024-12-01T12:00:00.000Z
sensor.netznutzung_kwh,13000.47,2024-12-01T13:00:00.000Z
sensor.netznutzung_kwh,13002.84,2024-12-01T14:00:00.000Z
sensor.netznutzung_kwh,13004.66,2024-12-01T15:00:00.000Z
sensor.netznutzung_kwh,13006.16,2024-12-01T16:00:00.000Z
sensor.netznutzung_kwh,13007.64,2024-12-01T17:00:00.000Z
sensor.netznutzung_kwh,13009.11,2024-12-01T18:00:00.000Z
sensor.netznutzung_kwh,13011.12,2024-12-01T19:00:00.000Z
sensor.netznutzung_kwh,13013.24,2024-12-01T20:00:00.000Z
sensor.netznutzung_kwh,13014.85,2024-12-01T21:00:00.000Z
sensor.netznutzung_kwh,13016.24,2024-12-01T22:00:00.000Z
sensor.netznutzung_kwh,13017.58,2024-12-01T23:00:00.000Z
sensor.netznutzung_kwh,13019.04,2024-12-02T00:00:00.000Z
sensor.netznutzung_kwh,13020.39,2024-12-02T01:00:00.000Z
sensor.netznutzung_kwh,13021.82,2024-12-02T02:00:00.000Z
sensor.netznutzung_kwh,13023.23,2024-12-02T03:00:00.000Z
sensor.netznutzung_kwh,13024.71,2024-12-02T04:00:00.000Z
sensor.netznutzung_kwh,13027.1,2024-12-02T05:00:00.000Z
sensor.netznutzung_kwh,13028.51,2024-12-02T06:00:00.000Z
sensor.netznutzung_kwh,13029.58,2024-12-02T07:00:00.000Z
sensor.netznutzung_kwh,13030.48,2024-12-02T08:00:00.000Z
sensor.netznutzung_kwh,13031.38,2024-12-02T09:00:00.000Z
sensor.netznutzung_kwh,13032.45,2024-12-02T10:00:00.000Z
sensor.netznutzung_kwh,13033.05,2024-12-02T11:00:00.000Z
sensor.netznutzung_kwh,13034.09,2024-12-02T12:00:00.000Z
sensor.netznutzung_kwh,13035.4,2024-12-02T13:00:00.000Z
sensor.netznutzung_kwh,13036.95,2024-12-02T14:00:00.000Z
